rev1,rev2,rev3,rev4,rev5,rev6,rev7,rev8,rev9,rev10,rev11,rev12,rev13,rev14,rev15,rev16,rev17,rev18
4.57125186920166,-17.6985664367676,91.9906997680664,-4.56696748733521,17.6980953216553,-91.9977264404297,7.00838470458984,-19.8653945922852,99.4268493652344,-7.01028203964233,19.8556308746338,-99.4272003173828,5.43374633789063,-21.2494525909424,106.594352722168,-5.4315299987793,21.2602519989014,-106.59300994873
4.57120704650879,-17.6995258331299,91.9915237426758,-4.29828786849976,23.432933807373,-96.9185562133789,7.00827169418335,-19.8668727874756,99.4280014038086,-6.57114982604981,25.593376159668,-103.904251098633,5.43364763259888,-21.2510280609131,106.595458984375,-5.43142747879028,21.2618865966797,-106.59415435791
4.03320693969727,-29.1625461578369,101.499160766602,-3.75944709777832,34.8927574157715,-105.774269104004,6.13608074188232,-31.3326683044434,108.053718566895,-5.71072053909302,37.0539779663086,-111.898178100586,4.72539806365967,-32.715446472168,114.351104736328,-4.72330045700073,32.7257881164551,-114.348197937012
3.49545001983643,-40.6216316223145,109.721733093262,-3.22367644309998,46.3518257141113,-113.383460998535,5.28845453262329,-42.7896690368652,115.437080383301,-4.87525081634522,48.5115127563477,-118.697967529297,4.05643939971924,-44.1739006042481,120.948265075684,-4.05440902709961,44.1840515136719,-120.943984985352
2.97201657295227,-51.8658103942871,116.616371154785,-2.6428210735321,56.9403686523438,-119.513671875,4.48860883712769,-53.8979911804199,121.499313354492,-4.06379795074463,58.7973709106445,-123.87752532959,3.46369624137878,-54.8026657104492,126.130210876465,-3.46171045303345,54.8123207092285,-126.124382019043
2.2354416847229,-61.6356735229492,122.194633483887,-1.89678585529327,65.4480667114258,-124.168647766113,3.44562792778015,-63.1836814880371,125.820877075195,-2.93324875831604,66.8186111450195,-127.306121826172,2.82448244094849,-63.4972343444824,129.464904785156,-2.8221321105957,63.507640838623,-129.457824707031
1.58381319046021,-69.0685119628906,126.007843017578,-1.36332404613495,71.5218887329102,-127.141235351563,2.45389199256897,-70.2049179077148,128.610443115234,-2.13658356666565,72.4313278198242,-129.397827148438,2.01732587814331,-70.5674057006836,131.376373291016,-2.01531577110291,70.5736846923828,-131.366821289063
1.15223562717438,-73.9709930419922,128.257247924805,-0.880266964435577,76.0917358398438,-129.348449707031,1.85917329788208,-74.3562469482422,130.022247314453,-1.59025514125824,76.2341156005859,-130.651016235352,1.5036381483078,-74.9605178833008,132.298294067383,-1.50179076194763,74.9643936157227,-132.287261962891
0.406097322702408,-76.8376846313477,130.248428344727,0.077364414930344,77.5920715332031,-131.166412353516,1.13501155376434,-77.4838027954102,131.050354003906,-0.39430832862854,77.4748611450195,-131.051681518555,1.14830851554871,-77.9278106689453,132.788955688477,-1.14647197723389,77.9308929443359,-132.777221679688
-0.551242232322693,-78.3379364013672,132.066375732422,1.02430963516235,79.011116027832,-132.942642211914,-0.379056304693222,-77.4696807861328,131.033416748047,1.1198787689209,77.4607849121094,-131.034790039063,0.411920070648193,-78.1346588134766,131.830917358398,-0.409503012895584,78.1319351196289,-131.816101074219
-1.20131397247314,-77.4811325073242,132.677795410156,1.3887951374054,75.9621047973633,-132.431945800781,-1.59193193912506,-76.1614608764648,130.591033935547,1.87441730499268,74.1826934814453,-129.944488525391,-0.567261040210724,-76.5820770263672,129.949661254883,0.569402992725372,76.5793685913086,-129.934906005859
-1.56571567058563,-74.4330139160156,132.167526245117,1.79391169548035,72.5467224121094,-131.809280395508,-2.17031359672546,-72.1275634765625,129.252578735352,2.53006720542908,69.5881576538086,-128.341827392578,-1.23033547401428,-73.0953903198242,127.851402282715,1.23187160491943,73.0890045166016,-127.836265563965
-2.15517640113831,-69.3557968139649,131.037689208984,2.55680584907532,65.895637512207,-130.141632080078,-3.03228044509888,-66.0382080078125,126.946807861328,3.57227778434753,62.1939926147461,-125.33659362793,-1.6864777803421,-67.9033203125,125.416069030762,1.68830132484436,67.8940124511719,-125.399253845215
-3.0249457359314,-61.705394744873,128.862045288086,3.3511803150177,56.9699745178223,-126.991355895996,-4.20149707794189,-57.7289390563965,123.330055236816,4.55986928939819,52.7584114074707,-120.877822875977,-2.37357831001282,-60.056282043457,121.27108001709,2.37574934959412,60.0432815551758,-121.251823425293
-3.6298234462738,-51.7772674560547,124.673370361328,3.94168710708618,46.2788009643555,-122.007453918457,-4.9565167427063,-47.2430381774902,117.920944213867,5.32792472839356,42.1100387573242,-114.959434509277,-3.05168128013611,-50.159351348877,115.61767578125,3.05302715301514,50.1497840881348,-115.600959777832
-4.21745872497559,-41.3351287841797,119.365707397461,4.47448825836182,37.0315284729004,-116.888961791992,-5.68400001525879,-37.2709617614746,111.955139160156,5.98452663421631,33.2151107788086,-109.269096374512,-3.54347825050354,-39.6019744873047,108.991157531738,3.54486083984375,39.5914192199707,-108.972816467285
-4.70184516906738,-33.0878753662109,114.514793395996,4.90404939651489,29.8525829315186,-112.431838989258,-6.24807024002075,-29.7189502716064,106.804191589355,6.48075389862061,26.6241321563721,-104.576805114746,-3.95218420028687,-30.887186050415,102.764541625977,3.95343589782715,30.878885269165,-102.747489929199
-5.0636100769043,-27.1372966766357,110.651237487793,5.15305519104004,25.8038902282715,-109.719116210938,-6.61544036865234,-24.8657245635986,103.23796081543,6.71238374710083,23.5853824615479,-102.246086120605,-4.2586145401001,-24.3668212890625,97.6251525878906,4.25965213775635,24.3624897003174,-97.6108627319336
-5.23065280914307,-24.4701194763184,108.774719238281,5.32015466690064,23.1361885070801,-107.84211730957,-6.81412363052368,-22.2670707702637,101.207244873047,6.91106271743774,20.9870090484619,-100.21533203125,-4.39896154403687,-21.3714408874512,95.0945129394531,4.39968585968018,21.3734512329102,-95.0852355957031
-5.39771509170532,-21.8026313781738,106.897987365723,5.43855667114258,21.2459335327148,-106.512130737305,-6.99999475479126,-19.8359909057617,99.3074798583984,6.99981021881104,19.8263473510742,-99.308219909668,-4.51974773406982,-18.7910556793213,92.8779220581055,4.52046680450439,18.7928886413574,-92.8686676025391
-5.43238067626953,-21.2491283416748,106.508560180664,5.43855667114258,21.2459335327148,-106.512130737305,-6.99999475479126,-19.8359909057617,99.3074798583984,6.99981021881104,19.8263473510742,-99.308219909668,-4.57247591018677,-17.6646118164063,91.910285949707,4.57296562194824,17.6712245941162,-91.9052200317383